id,jobPosition,number,workAddr,educationNorm,specialtyNorm,postNum,deptName
AACFE3DC-CCDC-406C-A724-349C88C35E74,高分子材料技术岗,8,上海,硕士研究生,一级学科为化学、化学工程与技术、材料科学与工程等相关专业,188,上海石油化工研究院
FB92083C-3B93-4562-9F1B-1FD8A1C62E6D,电气、仪控岗,4,广东省湛江市,本科、硕士研究生,"硕研：电气工程、电力系统及其自动化、控制科学与工程、控制理论与控制工程、控制工程、仪器仪表工程
本科：电气工程及其自动化、电气工程与智能控制、自动化、测控技术与仪器、智能电网信息工程",94,中科（广东）炼化有限公司
3BC6767C-6B83-450B-93E6-3A07D003CAC7,工程质量监督检验岗（天津）,2,天津,本科、硕士研究生,机械工程、机械制造及其自动化、动力机械及工程、流体机械及工程、化工过程机械、过程装备与控制工程、焊接技术与工程、金属材料工程、无损检测技术等专业,47,工程质量监督总站
86C89F84-88ED-4DB5-B970-FAD2274B430B,腐蚀防护及安全岗,6,济南、烟台、太原、合肥、乌鲁木齐等天然气分公司所属单位驻地,本科、硕士研究生,"本科：安全工程、环境工程、环境工程与管理、材料科学与工程、金属材料工程
硕研：安全技术及工程、材料科学与工程、环境工程、环境工程与管理、生命安全和环境保护、安全科学与工程、资源与环境（环境工程、安全工程方向）",141,天然气分公司
153B8453-EF3E-471C-A30C-3FCDD6E574BD,新能源业务岗,2,福建省内,本科、硕士研究生,"本科：能源经济、新能源科学与工程、储能科学与工程、新能源材料与器件等相关专业
硕研：新能源材料与器件等相关专业",47,福建石油分公司
3389CDF8-F432-495C-9599-8D37C51FF52D,生产管理岗,2,上海、浙江,本科、硕士研究生,"本科：油气储运工程、安全工程、安全技术及工程、化工安全工程、化学工程与工艺、应用化学、油气加工与储运工程、计量测试工程、质量管理工程、工程管理、工程造价、土木工程、工程力学、建筑环境与设备工程、建筑电气与智能化
硕士研究生：油气储运工程、安全工程、安全技术及工程、化学工程与技术、分析化学、计量测试工程、质量管理工程、工程管理、工程造价、土木工程、建筑与土木工程、工程力学",47,销售华东分公司
E5E766FD-7BCA-4DAC-BB32-696F9A99D751,给排水及消防设计岗,2,南京,硕士研究生,给水排水工程；市政工程；环境科学与工程等相关专业,47,南京工程公司
E6D851A9-9BFF-401C-A86D-6547FA1E345A,电子电气技术岗,2,上海、海上平台、物探船或工程船,本科,专业包括：船舶电子电气、电子电气工程、电气工程自动化、自动化、电子信息工程、 测控技术与仪器、机电一体化、机械电子工程等专业。,47,上海海洋油气分公司
DB5EB936-3638-4CD2-884F-5B7E0138AC64,石油工程技术应用（研究）岗（三地生）,3,沙特、科威特、河南、四川、重庆、新疆、河北、陕西、内蒙等,本科、硕士研究生,"本科：
1.石油工程类：石油工程、海洋石油工程、采矿工程（钻探方向）、理论与应用力学、工程力学、土木工程、测绘工程、工程造价、环境科学与工程、环境科学、环境工程、资源环境科学、安全工程等专业；
2.地质类：地质学、地质工程、地球化学、地球信息科学与技术、古生物学、勘查技术与工程、资源勘查工程、地球物理学等专业
3.化学化工类：化学、应用化学、化学生物学、分子科学与工程、能源化学、化学测量学与技术、资源化学、化学工程与工艺、能源化学工程、化工安全工程、精细化工等专业；
4.材料工程类：材料科学与工程、材料物理、材料化学、金属材料工程、无机非金属材料工程、高分子材料与工程、复合材料与工程、复合材料成型工程、材料设计科学与工程、智能材料与结构、焊接技术与工程等专业；
5.机械电仪类：机械工程、机械设计制造及其自动化、材料成型及控制工程、机械电子工程、工业设计、过程装备与控制工程、车辆工程、机械工艺技术、微机电系统工程、智能制造工程、应急装备技术与工程、测控技术与仪器、精密仪器、电气工程及其自动化、电气工程与智能控制、电机电器智能化、自动化、物理学、环保设备工程、智能测控工程、智能装备与系统、工业智能、能源与动力工程等专业；
6.计算机信息类：电子信息工程、电子科学与技术、微电子科学与工程、通信工程、信息工程、电子信息科学与技术、计算机科学与技术、光电信息科学与工程、人工智能、机器人工程、软件工程、网络工程、信息安全、物联网工程、智能科学与技术、电子与计算机工程、信息与计算机科学、数据科学与大数据技术等专业；
硕研：
1.石油工程类：石油与天然气工程、油气井工程、采矿工程（钻探方向）、固体力学、流体力学、工程力学、大地测量学与测量工程、安全技术及工程、环境科学、环境工程等专业；
2.地质类：油气田开发工程、地球探测与信息技术、地质工程、地质学、矿物学、岩石学、矿床学、古生物学与地层学、构造地质学、地质资源与地质工程等专业；
3.化学化工类：无机化学、有机化学、分析化学、物理化学（含化学物理）、高分子化学与物理、化学工程与技术、化学工程、化学工艺、生物化学、应用化学、化工过程机械等专业；
4.材料工程类：材料工程、材料科学与工程、材料物理与化学、材料学、材料加工工程等专业；
5.机械电仪类：机械工程、机械制造及其自动化、机械电子工程、机械设计及理论、车辆工程、控制理论与控制工程、检测技术与自动化装置、动力机械及工程、系统工程、控制工程、电机与电器、电路与系统、电气工程、电力系统及其自动化、电力电子与电力传动、电工理论与新技术、电子科学与技术、物理电子学、微电子学与固体电子学、电磁场与微波技术、机器人工程、仪器仪表工程、精密仪器及机械、测试计量技术及仪器、仪器科学与技术、无线电物理等专业；
6.计算机信息类：通信与信息系统、信号与信息处理、人工智能、大数据技术与工程、模拟识别与智能系统、计算机系统结构、计算机软件与理论、计算机技术、计算机应用技术、电子信息工程、信息工程、软件工程等专业",71,中原石油工程有限公司
533F52AF-46ED-452A-A7B5-E29F0682FF82,市分公司加油站后备站长（濮阳、中原）,3,濮阳或中原分公司,本科、硕士研究生,"1.硕研：石油与天然气工程、油气储运工程、化学、化学工程与技术、安全科学与工程、环境科学与工程、土木工程、计算机科学与技术、软件工程、信息与通信工程、电子与信息、电子商务与供应链管理；
2.本科：石油工程、化学、应用化学、石油工程、油气储运工程、安全工程、环境科学、环境工程、环境科学与工程、能源与环境系统工程、环保设备工程、物流工程、物流管理、土木工程、建筑学、土地资源管理、新能源科学与工程、能源与动力工程、新能源材料与器件、新能源汽车工程、能源服务工程、能源互联网工程、建筑环境与能源应用工程、计算机科学与技术、网络工程、网络与新媒体、信息与计算科学、信息安全、电子科学与技术、电子信息工程、财务管理、市场营销、电子商务",71,河南石油分公司
80A409BB-70A2-4035-BB78-17EA07C49696,茂名分公司润滑油脂技术,4,广东茂名,本科、硕士研究生,"分析化学、化学工程、化学工艺、应用化学、物理化学、高分子化学与物理、机械制造及其自动化、机械电子工程、车辆工程、材料物理与化学、材料学、材料加工工程、动力机械及工程、化工过程机械、流体机械及工程；
化学工程与工艺、化学、应用化学、资源化学、分子科学与工程、精细化工、材料化学、材料科学与工程、高分子材料与工程、复合材料与工程、油气储运工程、
过程装备与控制工程、机械工程、机械设计制造及其自动化、车辆工程、机械电子工程、机械工艺技术、新能源汽车工程、智能制造工程、智能车辆工程、自动化、电气工程及其自动化、电气工程与智能控制、电机电器智能化、电子信息工程、信息工程、集成电路设计与集成系统、电子科学与技术、机器人工程、智能装备与系统、工业智能、能源动力工程、新能源科学与工程、储能科学与工程、氢能科学与工程、可持续能源",97,润滑油公司
A681DB71-7E49-48D4-97AA-57AFFD702F4E,安全环保岗,6,山东省内各市,本科、硕士研究生,"1.本科：安全工程、环境科学与工程、环境工程、环境生态工程、环境科学等相关专业
2.硕研：安全科学与工程、环境科学、环境工程等相关专业",143,山东石油分公司
8BB9705A-28D4-417A-B517-904FCF83B856,法务岗（三地生）,1,青海省内,本科,"法律、法学
",24,青海石油分公司
971A547B-0BED-4D82-9EFB-3E6666FDEA24,网络培训教师岗,1,北京,硕士研究生,管理科学与工程,24,管理干部学院
0816B9C8-4712-4378-A798-F5B8457F4A1D,法律事务管理硕士岗（燕山分院）,1,北京市,硕士研究生,民商法学、经济法学、知识产权法学,24,北京化工研究院
3ECAD8A4-BF9A-420A-A75F-F752990EED9C,财务管理硕士岗（燕山分院）,1,北京市,硕士研究生,会计学、财务管理,24,北京化工研究院
1A4E7243-8E7D-4E0A-A26A-C22C17D25C9B,设备电气仪表岗B,1,上海市,本科,本科：测控技术与仪器、自动化、电气工程及其自动化、电子信息技术及仪器、电气工程与智能控制,24,上海石油分公司
147A9343-4408-4309-8076-AD44EBF45694,采买岗,1,上海,本科、硕士研究生,化工过程机械；过程装备与控制工程；机械工程；机械制造及自动化；动力机械及工程等相关专业；电气工程；电力系统及其自动化等相关专业；控制科学与工程；控制理论与控制工程等相关专业；材料化学工程；材料科学与工程等相关专业,24,上海工程公司
BB14ABAD-EC69-44E8-AB76-0ADFDB723CF1,石油工程软件研发,2,北京,硕士研究生,电子与计算机工程、计算机信息管理、软件技术、软件与信息服务、统计学、应用统计学、信息统计与分析、智能科学与技术、数据科学与大数据技术、计算机科学与技术、软件工程、石油工程、石油与天然气工程、油气井工程等,48,石油工程技术研究院
3F1C1111-6A98-49EC-A34A-5975D38C0F50,综合岗（三地生岗）,3,怒江、德宏、迪庆,本科、硕士研究生,财政学、税收学、金融学、保险学、财务管理、会计学、审计学、财政管理、企业管理（财务管理方向）、安全工程、安全管理工程、安全技术及工程、环境科学与工程、电气工程及其自动化、环境生态工程、环保设备工程、资源环境科学、应急技术与管理、化学工程、化学工艺、生物化工、应用化学、工业催化、化学工程与技术、物理化学、化学、高分子材料与工程、材料科学与工程、新能源科学与工程、能源与动力工程、光电信息科学与工程、氢能科学与工程、可持续能源、市场营销、国际经济与贸易、国际商务、电子商务、投资学、经济与金融、互联网金融、国际经济与贸易、贸易经济、应用经济学、国民经济学、理论经济学、统计学、企业管理、公共管理、工商管理、人力资源管理、行政管理、社会保障、汉语言文字学、新闻学、新闻与传播、计算机技术、计算机科学与技术、计算机应用技术、电子与通信工程、信息与计算科学、数据计算及应用、信息与通信工程、电子科学与技术、油气储运工程、电气工程及其自动化、机械设计制造及自动化、测控技术与仪器、物流及物流供应链管理、过程装备与控制工程、机械工程、机械电子工程、供应链管理、法学、经济法、商法、合同法、劳动社保法、环境资源法、知识产权法、土木工程、工程管理、工程造价、给排水工程、结构工程、岩土工程、建筑与土木工程、工程力学,72,云南石油分公司
B8866429-E53F-4046-B0AC-5B0F35F20F25,人力资源管理岗,2,黔东南、黔西南,本科、硕士研究生,本科：人力资源管理、财务管理、工商管理//硕研：人力资源管理、财务管理,49,贵州石油分公司
E2FC0F78-AECC-4B82-9C12-AF46E3F5C0D9,安全管理储备岗,2,南京,硕士研究生,安全工程、应急技术与管理、公共安全管理、安全防范工程、安全科学与工程等相关专业,49,扬子石化
52F0DCCD-F55E-448A-9466-C35D784BD8B1,基建工程管理岗,3,嘉兴嘉善、丽水云景、衢州江山,本科、硕士研究生,"本科：土木工程、工程管理、工程造价、油气储运工程、建筑环境与能源应用工程；
硕研：土木工程、工程管理、项目管理、结构工程、工程造价、石油与天然气工程（石油储运工程）",72,浙江石油分公司
BEF7B1CD-7A68-485A-A22C-6C2C86565756,设备研发岗,3,江苏 南京,硕士研究生,机械工程（不含车辆工程）、化工过程机械、材料加工工程等专业,72,南京化工公司
36C53E4F-9925-4A8B-A2AD-82452431662F,市分公司加油站后备站长（漯河）,3,漯河分公司,本科、硕士研究生,"1.硕研：石油与天然气工程、油气储运工程、物流工程、化学、化学工程与技术、安全科学与工程、环境科学与工程、土木工程、中国语言文学类、新闻传播学、法学、广告学、图书馆情报与档案管理、行政管理、计算机科学与技术、软件工程、信息与通信工程、电子与信息、会计、会计分析与审计、审计、金融学、财务管理、工商管理、企业管理、行政管理、社会保障、市场营销、经济学、统计学、法学、经济法学、电子商务与供应链管理、计算机和信息管理、马克思主义理论；
2.本科：石油工程、化学、应用化学、石油工程、油气储运工程、安全工程、环境科学、安全科学与工程类、环境工程、环境科学与工程、安全科学与工程类、能源与环境系统工程、环保设备工程、物流工程、物流管理、土木工程、地质工程、建筑学、土地资源管理、新能源科学与工程、能源与动力工程、新能源材料与器件、新能源汽车工程、能源服务工程、能源互联网工程、建筑环境与能源应用工程、计算机科学与技术、网络工程、网络与新媒体、信息与计算科学、信息安全、电子科学与技术、软件工程、信息工程、信息管理与信息技术、电子信息工程、财务管理、财政学、会计学、资产评估、金融学、理财产品和金融学、金融与会计学、工商管理、人力资源管理、行政管理、劳动关系、社会保障、公共管理、法学、市场营销、国际经济与贸易、贸易经济、电子商务、统计学、连锁经营管理",73,河南石油分公司
E41E7A0D-88AA-47BB-9177-22BE0211E836,市分公司加油站后备站长（驻马店）,3,驻马店分公司,本科、硕士研究生,"1.硕研：石油与天然气工程、油气储运工程、物流工程、化学、化学工程与技术、安全科学与工程、环境科学与工程、土木工程、中国语言文学类、新闻传播学、法学、广告学、图书馆情报与档案管理、行政管理、计算机科学与技术、软件工程、信息与通信工程、电子与信息、会计、会计分析与审计、审计、金融学、财务管理、工商管理、企业管理、行政管理、社会保障、市场营销、经济学、统计学、法学、经济法学、电子商务与供应链管理、计算机和信息管理、马克思主义理论；
2.本科：石油工程、化学、应用化学、石油工程、油气储运工程、安全工程、环境科学、安全科学与工程类、环境工程、环境科学与工程、安全科学与工程类、能源与环境系统工程、环保设备工程、物流工程、物流管理、土木工程、地质工程、建筑学、土地资源管理、新能源科学与工程、能源与动力工程、新能源材料与器件、新能源汽车工程、能源服务工程、能源互联网工程、建筑环境与能源应用工程、计算机科学与技术、网络工程、网络与新媒体、信息与计算科学、信息安全、电子科学与技术、软件工程、信息工程、信息管理与信息技术、电子信息工程、财务管理、财政学、会计学、资产评估、金融学、理财产品和金融学、金融与会计学、工商管理、人力资源管理、行政管理、劳动关系、社会保障、公共管理、法学、市场营销、国际经济与贸易、贸易经济、电子商务、统计学、连锁经营管理",73,河南石油分公司
63BD6678-977E-4C89-B121-2F2C8A23FAC1,全球船供油运营管理岗,1,北京,硕士研究生,国际经济与贸易、国际金融、金融工程、国际商务、应用数学、俄语、西班牙语、阿拉伯语,24,燃料油公司
E3DEAE68-22A5-4646-97DE-D1F174FC6AF4,法律事务管理岗,2,柳州、玉林,本科、硕士研究生,"1.本科：法学。
2.硕研：民商法学、经济法学、诉讼法学、法律。",49,广西石油分公司
7C2197A2-89CA-467C-A6A8-994B46824F1E,设备管理岗（乌兰察布）,1,乌兰察布,本科、硕士研究生,机械工程、机械设计与制造、机械制造与其自动化、机械设计与理论、化工设备与机械、测控技术及仪器、制造工程、过程装备与控制工程、控制科学与工程、控制理论与控制工程等设备管理相关专业,24,内蒙古石油分公司
C66A6CA9-A961-4356-9760-49AA258EEEF3,表征分析应用岗,5,上海,硕士研究生,一级学科为化学、化学工程与技术、仪器科学与技术等相关专业,122,上海石油化工研究院
06B2C8A5-E48C-4873-BB05-BD5076686644,消防安全储备岗,2,南京,硕士研究生,安全工程、安全科学与工程、安全防范工程等相关专业,49,扬子石化
08125E63-EEFE-478E-8F82-71654B87438A,化学工程研究博士A岗,7,北京市,博士研究生,化学工程与技术（重点化学工程、化学工艺、工业催化、应用化学）、化学（重点有机化学、物理化学、分析化学）、环境科学与工程（重点环境工程）,173,北京化工研究院
2AAC08AE-DB7F-4238-84E8-40195256F6CF,炼油化工工艺设备技术岗,4,福建泉州,本科,化学工程与技术（化学工程、化学工艺、工业催化）、化学工程与工艺、材料科学与工程、高分子材料与工程、能源化学工程、过程装备与控制工程、化工过程机械、机械工程、机械设计制造及其自动化、机械电子工程、材料成型及控制工程、电气工程及其自动化、电气信息工程、电机与电器、电力系统及其自动化、高电压与绝缘技术、测控技术与仪器、自动化、测试计量技术及仪器、控制工程、控制科学与工程、控制理论与控制工程、检测技术与自动化装置等相关专业,99,福建炼化
5CD7F160-F77F-493A-A85D-CE41C983FB83,设备管理岗,4,益阳、邵阳、衡阳、湘西,本科、硕士研究生,机械工程、机械设计制造及其自动化、材料成型及控制工程、机械电子工程、工业设计、过程装备与控制工程、机械工艺技术、微机电系统工程、测控技术与仪器、智能制造工程、精密仪器、智能感知工程、机械制造及其自动化、机械设计及理论、精密仪器及机械、测试计量技术及仪器、仪器仪表工程、工业设计工程、智能制造技术、机器人工程、化工过程机械、动力机械及工程、动力工程、电气工程及其自动化、电气工程与智能控制、电机电器智能化、电机与电器、电力系统及其自动化、高电压与绝缘技术、电力电子与电力传动、电工理论与新技术、电气工程、电子信息工程、电子科学与技术、通信工程、微电子科学与工程、光电信息科学与工程、信息工程、集成电路设计与集成系统、电子信息科学与技术、电信工程及管理、人工智能、物理电子学、电路与系统、微电子学与固体电子学、通信与信息系统、信号与信息处理、新一代电子信息技术、集成电路工程、光电信息工程、自动化、智能装备与系统、工业智能、控制理论与控制工程、检测技术与自动化装置、系统工程、模式识别与智能系统、控制工程等专业。,99,湖南石油分公司
BCA7C352-665B-4074-89E1-4AD992EE0F7D,数理综合应用博士岗,1,江苏南京,博士研究生,数学、物理等专业,25,石油物探技术研究院
6084DC7F-9FFF-44B8-9858-FB8188FCDA23,财务管理岗,1,北京,硕士研究生,会计、财务管理,25,工程质量监督总站
20AFA291-3279-4F22-B781-0B2ED60FFA85,油田化学研究A岗,1,北京,博士研究生,化学、化学工艺、化学生物学、分子科学与工程、能源化学、分析化学、物理化学（含：化学物理）、油田化学应用技术、材料化学、能源化学工程、材料物理与化学、应用化学、高分子化学与物理、有机化学、材料科学与工程、化学工程与工艺、油气井工程、油气田开发工程、石油与天然气工程等,27,石油工程技术研究院
9375B9E5-C4DB-4963-8E6F-665E65777A5F,地热开发技术研发,1,北京,博士研究生,油气井工程、油气田开发工程、石油与天然气工程、工程力学、一般力学与力学基础、固体力学、流体力学、钻探技术、岩土工程技术、油田化学应用技术、油气地质勘探技术、理论与应用力学、地质工程、勘查技术与工程、资源勘查工程、工程地质勘查、矿山地质、地球物理勘探技术、环境地质工程等,26,石油工程技术研究院
9055C7A3-1028-4D28-ADAA-514397AF1418,新能源管理岗A,2,天津石油所属二级单位,本科,新能源材料与器件、能源与动力工程、能源与环境系统工程、新能源科学与工程、储能科学与工程、能源服务工程等相关专业,51,天津石油分公司
55A6293E-E1A3-466E-960E-F2B34EEA27BF,松原地区加能站站经理储备B岗（财务金融管培生）,1,吉林省松原市,硕士研究生,财务、金融类等相关专业,25,吉林石油分公司
E5227E9E-2BFF-4FB2-93DB-D3E6CA4722E5,华北分公司润滑油脂营销,2,北京,本科、硕士研究生,"企业管理、国际贸易学、技术经济及管理、管理科学与工程、统计学、数量经济学、金融学;
市场营销、贸易经济、国际经济与贸易、国际经济发展合作、电子商务、工商管理、国际商务、零售业管理、经济学、商务经济学、能源经济、数字经济、大数据管理与应用、金融学、金融工程、投资学、经济与金融、精算学、信用管理",52,润滑油公司
576101BA-3F9D-44D5-AD28-9A8D842A48AF,物流管理岗,1,毕节,本科,本科：供应链管理、物流管理,25,贵州石油分公司
EDD37B08-7EB5-4849-9404-12961B50D2E1,新能源管理岗,3,重庆,本科、硕士研究生,新能源科学与工程、能源与动力工程、能源工程及自动化、能源化学工程、能源动力、电力工程与管理、热能与动力工程、热能工程类专业,74,重庆石油分公司
6D57C8FD-4930-4B70-90CC-EB6FE38B42CD,化工研发主管岗,5,江苏 南京,博士研究生,化学工程与技术、化学、材料科学与工程等专业,127,南京化工公司
9DCDF982-FE8C-4FBA-B6BB-0AA339EE7B9E,工程技术岗（滁州）,4,滁州,本科、硕士研究生,油气储运工程、智慧能源工程、电气工程与智能控制、氢能科学与工程、智能电网信息工程、环境工程、环境科学、环境生态工程、环保设备工程、资源环境科学、石油与天然气工程、安全工程、化学、应用化学、能源化学、资源化学、机械工程、机械设计制造及其自动化、机械电子工程、车辆工程、新能源汽车工程、材料科学与工程、材料化学、高分子材料与工程、能源与环境系统工程、新能源科学与工程、电子信息工程、仪器科学与技术、电气工程、电子科学与技术、通信工程、信息工程、人工智能、自动化、信息与通信工程、控制科学与工程、计算机科学与技术、建筑学、土木工程、水利工程、化学工程与技术、环境科学与工程、安全科学与工程、网络公共安全、机械、材料与化工、资源与环境、土木水利、能源动力、电子信息、软件工程、网络工程、信息安全、物联网工程、数字媒体技术、电子与计算机工程、数据科学与大数据技术、化学工程与工艺、能源化学工程、化工安全工程、资源环境大数据工程、石油工程、安全生产监管、应急技术与管理、职业卫生工程、消防工程、信息管理与信息系统、工程管理、工程造价、大数据管理与应用、物流管理、物流工程、信息资源管理、工业工程、数学、数学与应用数学、信息与计算科学、数据计算及应用、数据科学、统计学、经济统计学、应用统计学等相关专业,101,安徽石油分公司
F7FAF124-4667-4D5C-AE1C-2B756017ED9D,工程技术岗（淮南）,3,淮南,本科、硕士研究生,油气储运工程、智慧能源工程、电气工程与智能控制、氢能科学与工程、智能电网信息工程、环境工程、环境科学、环境生态工程、环保设备工程、资源环境科学、石油与天然气工程、安全工程、化学、应用化学、能源化学、资源化学、机械工程、机械设计制造及其自动化、机械电子工程、车辆工程、新能源汽车工程、材料科学与工程、材料化学、高分子材料与工程、能源与环境系统工程、新能源科学与工程、电子信息工程、仪器科学与技术、电气工程、电子科学与技术、通信工程、信息工程、人工智能、自动化、信息与通信工程、控制科学与工程、计算机科学与技术、建筑学、土木工程、水利工程、化学工程与技术、环境科学与工程、安全科学与工程、网络公共安全、机械、材料与化工、资源与环境、土木水利、能源动力、电子信息、软件工程、网络工程、信息安全、物联网工程、数字媒体技术、电子与计算机工程、数据科学与大数据技术、化学工程与工艺、能源化学工程、化工安全工程、资源环境大数据工程、石油工程、安全生产监管、应急技术与管理、职业卫生工程、消防工程、信息管理与信息系统、工程管理、工程造价、大数据管理与应用、物流管理、物流工程、信息资源管理、工业工程、数学、数学与应用数学、信息与计算科学、数据计算及应用、数据科学、统计学、经济统计学、应用统计学等相关专业,76,安徽石油分公司
6353DA1F-C1B2-4C89-99FB-DDA3946B72BD,工艺技术岗,8,广州,本科、硕士研究生,"化学工程、化学工艺、化学工艺、应用化学、工业催化、化学工程与技术、高分子化学与物理等相关专业；化学工程与工艺、化学工程与技术、能源化学工程、高分子材料与工程、材料科学与工程等相关专业
",203,广州石化
018ED3B0-4158-4E66-9066-B9721116850A,法律事务岗,4,邵阳、娄底、永州、张家界,本科、硕士研究生,法学、知识产权、信用风险管理与法律防控、法律、法学理论、法律史、宪法学与行政法学、民商法学、诉讼法学、经济法学、环境与资源保护法学、国际法学等专业。,101,湖南石油分公司
115F9774-D18C-4CE8-A07D-6CAB48F27563,IT业务岗（东营）,9,山东东营,本科、硕士研究生,信息与计算科学、应用数学、电子信息工程、电子科学与技术、信息工程、电子信息科学与技术、计算机科学与技术、软件工程、网络工程、信息安全、智能科学与技术、人工智能、电子与计算机工程、数据科学与大数据技术、网络空间安全、保密技术、计算机网络技术、计算机系统与维护、软件技术、软件与信息服务、数字展示技术、信息安全与管理、移动应用开发、云计算技术与应用、大数据技术与应用、计算机软件与理论、计算机应用技术、软件工程类其他专业、网络空间安全类其他专业,228,共享服务公司
A8CCD200-11CF-4CDF-A99E-EF037782A624,炼油化工及新能源、新材料技术岗,13,大连,硕士研究生,应用化学、工业催化、化学工艺、化学工程、材料学、高分子化学与物理、油气井工程、动力工程及工程热物理、生物化工、道路与铁道工程、化工过程机械、机械工程、环境工程等相关专业,332,大连石油化工研究院
B39E1400-0C7C-4E5F-BABD-73D300CD1510,综合文秘岗,5,常德、益阳、娄底、永州、郴州,本科、硕士研究生,汉语言文学、汉语言、中国少数民族语言文学、古典文献学、秘书学、应用语言学、中国语言与文化、中国语言文化、语言学及应用语言学、汉语言文字学、中国古典文献学、中国古代文学、中国现当代文学、比较文学与世界文学、新闻学、广告学、传播学、网络与新媒体、国际新闻与传播、新闻与传播、档案学等专业。,129,湖南石油分公司
AF7FDC16-BEF7-4E1C-8B5B-978FF06BD85D,工艺设备岗（淄博）,7,淄博,本科、硕士研究生,"本科：化学工程与工艺、应用化学、材料科学与工程、高分子材料与工程、分子科学与工程、化学工程与工业生物工程；过程装备与控制工程、机械工程、机械电子工程、测控技术与仪器、自动化、通信工程、电气工程及自动化、能源与动力工程、材料与化工、电子信息、机械设计制造及其自动化等相关专业；
硕研：化学工程与技术、化学工程、化学工艺、应用化学、工业催化、材料科学与工程等相关专业；动力工程及工程热物理、化工过程机械、机械工程、机械制造及其自动化 、动力机械及工程、控制科学与工程、仪器科学与技术、电气工程、材料与化工、电子信息、机械设计制造及其自动化等相关专业",178,催化剂公司
1A78C54A-5DE7-4305-80C1-E0E3B2647B43,项目综合管理岗,2,项目所在地,硕士研究生,人力资源管理、劳动与社会保障、企业管理（人力资源管理）、行政管理。,51,项目管理公司
80DC6E62-08A1-4290-9B84-E03F5D099580,工程技术岗（铜陵）,2,铜陵,本科、硕士研究生,油气储运工程、智慧能源工程、电气工程与智能控制、氢能科学与工程、智能电网信息工程、环境工程、环境科学、环境生态工程、环保设备工程、资源环境科学、石油与天然气工程、安全工程、化学、应用化学、能源化学、资源化学、机械工程、机械设计制造及其自动化、机械电子工程、车辆工程、新能源汽车工程、材料科学与工程、材料化学、高分子材料与工程、能源与环境系统工程、新能源科学与工程、电子信息工程、仪器科学与技术、电气工程、电子科学与技术、通信工程、信息工程、人工智能、自动化、信息与通信工程、控制科学与工程、计算机科学与技术、建筑学、土木工程、水利工程、化学工程与技术、环境科学与工程、安全科学与工程、网络公共安全、机械、材料与化工、资源与环境、土木水利、能源动力、电子信息、软件工程、网络工程、信息安全、物联网工程、数字媒体技术、电子与计算机工程、数据科学与大数据技术、化学工程与工艺、能源化学工程、化工安全工程、资源环境大数据工程、石油工程、安全生产监管、应急技术与管理、职业卫生工程、消防工程、信息管理与信息系统、工程管理、工程造价、大数据管理与应用、物流管理、物流工程、信息资源管理、工业工程、数学、数学与应用数学、信息与计算科学、数据计算及应用、数据科学、统计学、经济统计学、应用统计学等相关专业,51,安徽石油分公司
AA39A2DB-CB6D-49F9-ADAA-1C2034459A34,物探技术研究岗,20,山东东营，河南郑州，湖北武汉，江苏南京，四川成都，海外项目,硕士研究生,"物探类：地球物理学、地球探测与信息技术、资源勘查工程、矿产普查与勘探、地质工程、勘查技术与工程、海洋油气工程、石油工程、地质学、地球化学、地球信息科学与技术、石油与天然气工程等专业。
测量测绘类：测绘工程、地理空间信息工程、地理信息系统、大地测量、摄影测量与遥感等专业。
仪器机械类：自动化、测控技术与仪器、机械工程、机械设计制造、机械电子工程、过程装备与控制工程、精密仪器与机械、仪器仪表工程、电气工程等专业。
电子信息类：数学、计算机科学与技术、软件工程、信息安全、物联网工程、电子与计算机工程、通信工程、电子信息工程、电子科学与技术等专业。
安全环保类：安全工程、环境工程等专业。",516,地球物理有限公司
8B38E5A8-D282-4E5E-BFBA-D3D88AD299CB,电气仪表设备管理岗,12,南京、无锡、徐州、常州、南通、宿迁、盐城、泰州、镇江、江阴,本科、硕士研究生,电气工程、电气工程及其自动化、电气工程与智能控制、电子信息技术及仪器、机械电子工程、机械设计制造及自动化、机电一体化、仪器仪表工程、电子信息、电子工程、电子信息工程、电子信息科学与技术、电子科学与工程、机械工程、机械工程及自动化、机械设计制造及其自动化、自动化、控制理论与控制工程、控制工程、控制科学与工程、检测技术与自动化装置、智能测控工程、智能制造、智能设备、智能自动化、模式识别与智能系统、人工智能、智能科学与技术、工业智能、机器人工程,313,江苏石油分公司
1F838632-CC05-41CE-8CC1-A849E38C7A0E,炼化装置工艺技术储备岗,17,天津,硕士研究生,化学工程、化学工艺、化学工程与技术、工业催化、应用化学、化学（有机方向）、高分子化学、材料工程（高分子方向）、材料化学（高分子方向）等化学工程与技术类相关专业,440,天津石化
8E094CF1-0769-4FB5-BBC3-6D6CED1491D8,人力资源岗,1,雄安,硕士研究生,人力资源管理,26,节能技术服务公司
B3DF780D-A420-42D5-8149-703A5CC75677,印制出版管理岗,1,北京或国内外项目现场,硕士研究生,出版（数字出版方向）、编辑出版学（数字出版方向）、轻工技术与工程及其他与炼化工程印制出版管理密切相关的专业。,26,工程建设公司
EBB1EB07-460A-4B6C-9FDB-8219DB60D701,电气仪表管理硕士岗（天津基地）,1,天津市,硕士研究生,电气工程、仪表及自动化、仪器仪表工程,26,北京化工研究院
