id,job_position,number,work_addr,education_norm,specialty_norm,post_num,dept_name,timestamp,post_num_num_ratio
A74E2518-CEF5-4C25-A52D-B09B0929649B,IT业务岗（淄博）,1,山东淄博,本科、硕士研究生,信息与计算科学、应用数学、电子信息工程、电子科学与技术、信息工程、电子信息科学与技术、计算机科学与技术、软件工程、网络工程、信息安全、智能科学与技术、人工智能、电子与计算机工程、数据科学与大数据技术、网络空间安全、保密技术、计算机网络技术、计算机系统与维护、软件技术、软件与信息服务、数字展示技术、信息安全与管理、移动应用开发、云计算技术与应用、大数据技术与应用、计算机软件与理论、计算机应用技术、软件工程类其他专业、网络空间安全类其他专业,54,共享服务公司,2023-11-02 21:46:35,54.0
0718825E-7FFD-49F4-8E52-30D3451A52CD,综合管理岗,5,湖南岳阳,本科、硕士研究生,会计学、财务管理、审计学、资产评估、信息安全、计算机应用技术、计算机科学与技术、软件工程、网络工程、消防工程技术、消防指挥等相关专业。,277,长岭炼化,2023-11-02 21:46:31,55.4
B17D203A-125B-424F-A81C-6B1FF636391B,信息技术岗,2,乌鲁木齐/塔河油田,本科、硕士研究生,信息工程，信息安全，软件工程，信息与计算科学，计算机科学与技术，计算机软件与理论，计算机应用技术，通信工程，信息与通信工程，通信与信息系统，信息管理与信息系统，电子信息（计算机、软件、通信方向），电子信息工程，电子科学与技术，电子与通信工程，数据科学与大数据技术，或与以上高度相关的专业。,112,西北石油局,2023-11-02 21:46:37,56.0
EC0E8B37-D7B1-40CD-8E9D-A14265B28DA2,信息技术,2,天津或国内外项目现场,本科、硕士研究生,"本科：计算机科学与技术、软件工程、网络工程、信息安全、物联网工程、智能科学与技术、数学与应用数学、信息与计算科学、信息管理与信息系统
硕研：计算机系统结构、计算机软件与理论、计算机应用技术",113,重型起重运输工程公司,2023-11-02 21:46:44,56.5
83A628A2-1E8F-4219-847E-F1A13F0C480B,IT业务岗（濮阳）,1,河南濮阳,本科、硕士研究生,信息与计算科学、应用数学、电子信息工程、电子科学与技术、信息工程、电子信息科学与技术、计算机科学与技术、软件工程、网络工程、信息安全、智能科学与技术、人工智能、电子与计算机工程、数据科学与大数据技术、网络空间安全、保密技术、计算机网络技术、计算机系统与维护、软件技术、软件与信息服务、数字展示技术、信息安全与管理、移动应用开发、云计算技术与应用、大数据技术与应用、计算机软件与理论、计算机应用技术、软件工程类其他专业、网络空间安全类其他专业,57,共享服务公司,2023-11-02 21:46:39,57.0
E34F8D40-816E-43B5-98F0-381867F998FD,数字技术岗,3,宁波,本科、硕士研究生,电子科学与技术；计算机科学与技术；软件工程；网络工程；信息安全；数据科学与大数据技术；大数据技术与应用；计算机应用技术；计算机软件与理论；计算机技术及相关专业,182,宁波工程公司,2023-11-02 21:46:41,60.666666666666664
511EF3D8-943E-4D47-BAB7-B4AB7AC076E4,IT业务岗（扬州）,1,江苏扬州,本科、硕士研究生,信息与计算科学、应用数学、电子信息工程、电子科学与技术、信息工程、电子信息科学与技术、计算机科学与技术、软件工程、网络工程、信息安全、智能科学与技术、人工智能、电子与计算机工程、数据科学与大数据技术、网络空间安全、保密技术、计算机网络技术、计算机系统与维护、软件技术、软件与信息服务、数字展示技术、信息安全与管理、移动应用开发、云计算技术与应用、大数据技术与应用、计算机软件与理论、计算机应用技术、软件工程类其他专业、网络空间安全类其他专业,62,共享服务公司,2023-11-02 21:46:43,62.0
4F0AC3AC-A7D8-42A5-9024-162AAFC35014,工程技术岗（安庆）,1,安庆,本科、硕士研究生,油气储运工程、智慧能源工程、电气工程与智能控制、氢能科学与工程、智能电网信息工程、环境工程、环境科学、环境生态工程、环保设备工程、资源环境科学、石油与天然气工程、安全工程、化学、应用化学、能源化学、资源化学、机械工程、机械设计制造及其自动化、机械电子工程、车辆工程、新能源汽车工程、材料科学与工程、材料化学、高分子材料与工程、能源与环境系统工程、新能源科学与工程、电子信息工程、仪器科学与技术、电气工程、电子科学与技术、通信工程、信息工程、人工智能、自动化、信息与通信工程、控制科学与工程、计算机科学与技术、建筑学、土木工程、水利工程、化学工程与技术、环境科学与工程、安全科学与工程、网络公共安全、机械、材料与化工、资源与环境、土木水利、能源动力、电子信息、软件工程、网络工程、信息安全、物联网工程、数字媒体技术、电子与计算机工程、数据科学与大数据技术、化学工程与工艺、能源化学工程、化工安全工程、资源环境大数据工程、石油工程、安全生产监管、应急技术与管理、职业卫生工程、消防工程、信息管理与信息系统、工程管理、工程造价、大数据管理与应用、物流管理、物流工程、信息资源管理、工业工程、数学、数学与应用数学、信息与计算科学、数据计算及应用、数据科学、统计学、经济统计学、应用统计学等相关专业,63,安徽石油分公司,2023-11-02 21:46:42,63.0
7F058078-0945-492D-B2B8-125CD16D6506,工程技术岗（芜湖）,2,芜湖,本科、硕士研究生,油气储运工程、智慧能源工程、电气工程与智能控制、氢能科学与工程、智能电网信息工程、环境工程、环境科学、环境生态工程、环保设备工程、资源环境科学、石油与天然气工程、安全工程、化学、应用化学、能源化学、资源化学、机械工程、机械设计制造及其自动化、机械电子工程、车辆工程、新能源汽车工程、材料科学与工程、材料化学、高分子材料与工程、能源与环境系统工程、新能源科学与工程、电子信息工程、仪器科学与技术、电气工程、电子科学与技术、通信工程、信息工程、人工智能、自动化、信息与通信工程、控制科学与工程、计算机科学与技术、建筑学、土木工程、水利工程、化学工程与技术、环境科学与工程、安全科学与工程、网络公共安全、机械、材料与化工、资源与环境、土木水利、能源动力、电子信息、软件工程、网络工程、信息安全、物联网工程、数字媒体技术、电子与计算机工程、数据科学与大数据技术、化学工程与工艺、能源化学工程、化工安全工程、资源环境大数据工程、石油工程、安全生产监管、应急技术与管理、职业卫生工程、消防工程、信息管理与信息系统、工程管理、工程造价、大数据管理与应用、物流管理、物流工程、信息资源管理、工业工程、数学、数学与应用数学、信息与计算科学、数据计算及应用、数据科学、统计学、经济统计学、应用统计学等相关专业,126,安徽石油分公司,2023-11-02 21:46:38,63.0
4E2084A1-939D-4766-AEE5-C14DDCDA7F89,计算机与信息管理技术岗2,1,安徽省安庆市,本科,计算机与信息类：软件工程、计算机、网络工程、应用数学、计算机系统结构、计算机软件与理论、计算机应用技术、计算机科学与技术、信息安全、信息管理与信息系统等专业。,63,安庆石化,2023-11-02 21:46:45,63.0
1928441E-D1D7-4AA5-8B8A-E04197FD10F4,技术管理岗-青岛,1,青岛,本科,油气储运工程类、炼油化工类、航运海事类、机械工程类、电气及自动化类、计算机类,64,联合石化公司,2023-11-02 21:46:47,64.0
E8E6FC21-9CBA-4CBD-BA50-A9D9AFE2B0C7,计算机与信息技术岗,5,豫、陕、甘、宁、蒙地区,本科、硕士研究生,电子信息工程、计算机科学与技术、数据科学与大数据技术、控制科学与工程、人工智能、软件工程、信息管理与信息系统、通信工程、网络通信、网络工程、信息与通信工程、通信与信息系统、电子科学与技术、电子与通信工程、物联网工程、地理信息科学、信息安全、网络空间安全,339,华北石油局,2023-11-02 21:46:51,67.8
5C7A59D2-25CF-4839-82C5-94133B921E58,综合业务岗,3,重庆南川、山西临汾、江苏泰州,本科、硕士研究生,计算机科学与技术、物联网工程、软件工程、电子信息科学与技术、通信工程、电子信息（软件工程、计算机技术）、图书情报管理（档案学）、,210,华东石油局,2023-11-02 21:46:56,70.0
46DD628D-64D2-4A2F-87AE-9CA6D355E703,信息网络管理岗,4,湖北省内,本科、硕士研究生,信息与通信工程类、计算机科学与技术类、电子信息类、计算机类、系统科学类、信息管理与信息系统,282,湖北石油分公司,2023-11-02 21:46:46,70.5
02F3717C-A6C2-4063-923E-3E8B07795409,综合管理岗2,2,黑龙江省内,本科,经济学、经济统计学、商务经济学、能源经济、数字经济、精算学、国际经济与贸易、贸易经济、管理科学、工商管理、市场营销、零售业管理统计学、应用统计学、汉语言文学、汉语国际教育、秘书学、电子商务、信息与计算科学、智能科学与技术、数据科学与大数据技术、区块链工程、互联网金融、信息管理与信息系统、计算机软件工程、信息安全、电子与计算机工程、自动化、电子信息工程、数据科学、大数据技术、计算机应用技术、计算机信息管理等相关专业,142,黑龙江石油分公司,2023-11-02 21:46:50,71.0
02DCF555-BEB0-4582-B785-1A16FF48E144,专业管理岗,6,重庆市长寿区,本科、硕士研究生,财务管理、会计学、税务、统计学、应用统计学、法律、法学、民商法学、工商管理、人力资源管理、数学（应用数学、运筹学与控制论）、金融数学、计算机科学与技术、信息安全、软件工程、信息管理与信息系统、大数据技术与工程、数据科学与大数据技术、大数据管理与应用等相关专业,428,重庆川维化工有限公司,2023-11-02 21:46:49,71.33333333333333
6033FF92-F9EB-4C10-A449-633D3D35D630,信息管理A岗,2,烟台、泰安、滨州,本科,计算机科学与技术、软件工程、网络工程、信息安全、物联网工程、电子信息工程、电子科学与技术、信息工程、 信息管理与信息系统、信息与通信工程等相关专业,146,山东石油分公司,2023-11-02 21:46:58,73.0
0C333274-C8BA-4342-B439-CE24F76E60D1,信息和数字化管理岗,1,海南各市县,本科、硕士研究生,计算机科学与技术、软件工程、计算机软件、网络工程、信息安全、物联网工程、智能科学与技术、电子与计算机工程、信息工程、信息科学技术、计算机系统结构、计算机软件与理论、计算机应用技术、能源互联网工程、大数据管理与应用、网络与新媒体、网络空间安全,76,海南石油分公司,2023-11-02 21:46:54,76.0
EFCA79EB-CDD4-4D57-90B3-2BBA9ED22C9E,华南分公司信息系统岗,2,广东广州,本科、硕士研究生,   计算机科学与技术、电子与计算机工程、软件工程、应用分析、数据科学、通信工程等相关专业。,152,化工销售有限公司,2023-11-02 21:46:48,76.0
64BAA33F-B14F-43B9-879A-AA35E36FE1DE,计算机信息岗,2,吉林省长春市及周边,本科,计算机应用技术、计算机科学与技术、信息安全、通信与信息系统、软件工程、网络工程等计算机类、信息类相关专业。,154,东北石油局,2023-11-02 21:47:09,77.0
